sex,c_age_cat,race_African-American,race_Caucasian,priors_count,juv_other_count,juv_misd_count,juv_fel_count,c_charge_degree,decile_score,c_length_of_stay,is_recid,two_year_recid
1,2,1,0,3,0,0,0,0,3,0.00125,0,0
1,1,1,0,0,0,0,0,1,1,0.012499999999999999,0,0
1,1,0,1,1,0,0,0,1,6,0.008749999999999999,0,0
1,1,1,0,16,1,0,8,1,8,0.0025,1,1
0,1,1,0,0,0,0,0,0,3,0.0025,0,0
1,0,1,0,1,0,0,0,1,5,0.00125,0,0
1,1,0,1,2,0,0,0,1,4,0.01625,1,1
1,1,0,1,5,0,0,0,1,4,0.00125,0,0
1,0,0,0,8,0,0,0,1,8,0.0,0,0
1,1,1,0,5,0,0,0,0,4,0.08125,1,1
1,1,0,1,11,0,0,0,0,3,0.22625,0,0
0,1,1,0,6,0,0,0,1,2,0.0025,1,1
1,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,1,0,15,0,0,0,1,7,0.00125,1,0
1,0,0,0,4,0,0,0,1,6,0.0,0,0
0,0,1,0,0,0,0,0,0,3,0.00125,0,0
1,2,0,0,1,0,0,0,1,1,0.01,0,0
0,2,0,1,2,0,0,0,0,1,0.00125,1,1
1,2,0,1,5,0,0,0,1,1,0.0025,1,1
1,2,0,1,0,0,0,0,0,1,0.00125,1,1
0,1,0,1,0,0,0,0,0,1,0.0025,0,0
1,1,1,0,5,1,0,0,1,6,0.0025,1,1
0,0,0,1,0,0,0,0,0,3,0.0,0,0
1,0,0,1,1,0,0,0,0,4,0.012499999999999999,0,0
1,1,0,0,0,0,0,0,0,6,0.0025,1,1
1,1,0,0,0,0,0,0,0,1,0.00125,0,0
1,1,0,0,1,0,0,0,1,2,0.00125,0,0
1,0,1,0,0,0,0,0,0,3,0.00125,1,0
0,0,0,1,0,0,0,0,1,7,0.00375,0,0
1,0,1,0,0,0,0,0,0,2,0.0025,0,0
1,0,0,0,0,0,0,0,0,2,0.0025,1,1
1,1,0,0,1,0,0,0,1,1,0.00125,0,0
0,0,0,1,0,1,0,0,1,5,0.00125,0,0
1,0,1,0,1,0,0,1,1,3,0.00125,0,0
1,1,1,0,3,0,0,0,0,8,0.025,1,1
1,1,1,0,3,0,0,0,0,7,0.008749999999999999,1,1
1,1,1,0,0,0,0,0,1,2,0.0025,0,0
1,0,1,0,11,0,0,0,1,10,0.00125,1,1
0,1,1,0,1,0,0,0,1,1,0.00125,0,0
1,1,0,0,1,0,0,0,0,10,0.05,1,1
1,1,1,0,1,0,0,0,0,7,0.00125,0,0
1,1,0,1,6,0,0,0,1,6,0.043750000000000004,1,1
0,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,2,0,0,0,0,1,0.0025,0,0
1,1,1,0,5,0,0,0,0,7,0.0025,1,1
1,1,0,1,0,0,0,0,1,1,0.00125,0,0
1,0,1,0,0,1,0,0,1,8,0.00125,1,1
1,0,1,0,4,0,0,0,1,5,0.04,1,1
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,2,0,0,0,0,2,0.0325,1,1
1,1,1,0,10,0,0,0,1,3,0.00125,0,0
1,2,1,0,9,0,0,0,0,3,0.005,1,1
0,0,0,1,3,0,0,0,1,10,0.007500000000000001,0,0
0,0,1,0,0,0,0,0,0,5,0.01,0,0
0,0,0,1,2,0,0,0,1,10,0.02875,1,1
1,1,1,0,1,0,0,0,0,1,0.0,0,0
1,1,1,0,0,0,0,0,0,1,0.00125,0,0
1,2,1,0,15,0,0,0,1,6,0.0025,1,1
1,1,0,0,0,0,0,0,0,2,0.00125,0,0
1,0,1,0,4,1,1,0,1,9,0.00375,1,1
1,0,0,1,3,0,0,0,1,7,0.0025,1,1
1,1,0,1,5,0,0,0,0,9,0.0025,0,0
1,0,0,1,1,0,0,0,1,5,0.0025,0,0
1,0,0,1,3,0,2,0,1,5,0.012499999999999999,1,1
1,1,1,0,0,0,0,0,1,1,0.0025,0,0
1,0,1,0,18,1,2,0,1,9,0.00125,1,1
0,1,0,1,0,0,0,0,1,3,0.0,1,1
1,0,0,0,0,0,0,0,1,9,0.02125,0,0
0,2,1,0,4,0,0,0,1,2,0.0025,1,1
0,2,0,1,0,0,0,0,0,4,0.0025,1,1
1,0,1,0,0,1,0,0,1,3,0.00125,0,0
0,0,1,0,0,0,0,0,1,8,0.0025,0,0
1,1,1,0,0,0,0,0,1,2,0.00375,0,0
1,1,1,0,8,0,0,0,1,8,0.0025,1,1
0,1,1,0,10,0,0,0,1,6,0.00125,0,0
0,1,0,1,1,0,0,0,1,6,0.0025,0,0
1,1,0,1,2,0,0,0,1,2,0.00625,1,1
1,1,1,0,0,0,0,0,1,8,0.0025,1,1
1,0,1,0,1,0,0,0,1,4,0.0025,1,1
1,1,1,0,13,0,0,0,1,7,0.00375,1,1
1,1,0,1,1,0,0,0,1,1,0.00125,1,1
1,1,1,0,23,0,0,0,1,10,0.07,1,1
1,1,1,0,20,0,0,0,1,9,0.0025,0,0
1,0,1,0,3,0,1,0,1,7,0.00125,0,0
1,1,1,0,1,1,0,0,0,9,0.1,1,1
1,0,0,0,2,0,0,0,0,6,0.025,1,1
1,2,1,0,2,0,0,0,0,2,0.007500000000000001,1,1
1,1,1,0,0,0,0,0,0,4,0.0025,0,0
0,1,1,0,0,0,0,0,1,3,0.0025,0,0
1,2,0,1,1,0,0,0,0,1,0.0025,0,0
1,2,0,0,0,0,0,0,1,1,0.0025,0,0
1,0,1,0,0,0,0,0,1,5,0.00125,0,0
1,1,1,0,11,0,0,0,1,4,0.0025,0,0
1,1,0,0,4,0,0,0,0,9,0.00125,1,1
1,2,0,0,0,0,0,0,1,1,0.0,0,0
0,1,1,0,0,0,0,0,0,1,0.0,0,0
0,2,0,1,2,0,0,0,1,3,0.0375,0,0
1,1,1,0,0,0,0,0,0,2,0.0025,0,0
1,1,1,0,0,0,0,0,0,7,0.00125,1,1
1,2,1,0,17,0,0,0,1,9,0.008749999999999999,1,1
1,0,1,0,3,1,0,0,1,9,0.40499999999999997,0,0
0,1,0,1,0,0,0,0,0,2,0.00125,0,0
0,1,0,1,15,1,0,0,1,9,0.005,1,1
1,1,0,0,7,0,0,0,1,9,0.00125,1,1
1,0,1,0,2,1,0,0,0,10,0.10125,1,1
1,1,1,0,3,0,0,0,1,4,0.00125,0,0
1,0,0,0,0,1,0,0,1,6,0.00125,1,1
1,2,0,1,3,0,0,0,1,1,0.00125,1,1
1,1,1,0,5,0,0,0,1,7,0.008749999999999999,0,0
1,1,1,0,4,0,1,0,0,5,0.00375,0,0
1,1,1,0,14,0,0,0,1,8,0.0025,1,1
1,2,0,1,2,0,0,0,1,1,0.00125,0,0
1,1,1,0,3,0,0,0,0,2,0.0025,1,1
1,2,0,1,2,0,0,0,1,5,0.00375,1,1
1,2,1,0,20,0,0,0,1,7,0.0425,1,1
1,1,1,0,2,0,0,0,0,4,0.008749999999999999,0,0
1,0,1,0,1,0,0,0,0,6,0.0025,0,0
1,1,1,0,1,0,0,0,1,1,0.0025,0,0
1,1,1,0,0,0,0,0,1,1,0.0025,0,0
1,1,1,0,6,0,0,0,1,3,0.0025,0,0
1,1,1,0,10,0,0,0,0,6,0.007500000000000001,1,1
1,1,1,0,10,0,1,0,1,8,0.00125,1,1
1,1,0,1,1,0,0,0,1,2,0.0025,0,0
0,2,0,1,9,0,0,0,1,3,0.48124999999999996,1,1
1,2,0,1,1,0,0,0,1,1,0.008749999999999999,0,0
1,1,1,0,0,0,0,0,1,1,0.0025,0,0
1,0,0,0,0,0,0,0,0,4,0.00125,0,0
0,1,0,1,2,0,0,0,1,8,0.025,0,0
1,0,1,0,0,0,0,0,1,5,0.0025,1,1
1,2,1,0,18,0,0,0,1,8,0.31124999999999997,1,1
1,1,1,0,0,0,0,0,0,1,0.0025,0,0
1,0,1,0,1,0,0,0,1,5,0.00125,0,0
1,1,0,1,1,0,0,0,1,2,0.02125,1,1
1,2,0,1,0,0,0,0,1,1,0.00375,0,0
1,1,0,1,0,0,0,0,0,1,0.0,1,1
1,0,0,0,1,0,0,0,1,10,0.008749999999999999,0,0
1,0,0,1,0,0,0,0,0,2,0.0025,0,0
1,0,0,1,0,0,0,0,1,2,0.00125,1,1
1,2,0,1,0,0,0,0,0,1,0.005,0,0
1,0,0,1,1,0,0,0,1,3,0.00125,0,0
0,1,0,0,1,0,0,0,1,3,0.0025,0,0
1,0,1,0,0,0,0,0,1,8,0.00125,0,0
1,1,0,1,1,0,0,0,1,1,0.00125,0,0
1,0,0,1,1,1,1,0,1,4,0.0025,1,1
1,1,1,0,0,0,0,0,1,4,0.00375,1,1
0,1,1,0,4,0,0,0,1,10,0.00125,1,1
1,1,1,0,2,0,0,0,1,6,0.0025,0,0
1,0,1,0,6,1,0,0,1,9,0.01125,1,1
1,0,1,0,0,0,0,0,1,8,0.0025,0,0
1,1,1,0,0,0,0,0,1,2,0.0025,0,0
1,0,1,0,0,0,0,0,1,3,0.00125,0,0
1,2,1,0,11,0,0,0,1,9,0.00375,0,0
1,1,1,0,10,0,1,0,1,7,0.00375,1,1
1,0,1,0,0,0,0,0,1,2,0.00125,0,0
0,0,0,1,0,0,0,0,0,5,0.00375,0,0
1,1,0,0,0,0,0,0,1,1,0.01,0,0
1,1,0,1,22,0,0,0,1,5,0.005,1,1
1,0,1,0,0,0,0,0,1,10,0.0025,1,1
0,2,0,1,0,0,0,0,1,1,0.0025,0,0
1,1,1,0,7,1,1,0,0,5,0.00125,1,1
0,1,1,0,1,0,0,0,0,9,0.00125,0,0
1,2,1,0,8,0,0,0,1,1,0.03125,0,0
1,1,1,0,10,0,4,0,0,9,0.051250000000000004,0,0
0,1,1,0,0,0,0,0,1,5,0.0475,0,0
1,0,1,0,0,2,0,0,1,5,0.01,1,1
0,1,1,0,3,0,0,0,1,5,0.00125,0,0
1,0,1,0,2,0,0,0,1,5,0.0025,1,1
1,0,1,0,4,0,0,0,1,7,0.10500000000000001,1,1
0,1,1,0,19,0,0,0,1,10,0.03875,1,1
1,0,0,0,1,0,0,0,1,4,0.00125,1,1
0,0,0,0,0,0,0,0,0,10,0.0025,0,0
0,0,0,1,1,0,0,0,1,8,0.022500000000000003,1,1
0,0,1,0,0,0,0,0,1,2,0.0025,0,0
1,1,0,0,3,0,0,0,0,7,0.00125,0,0
0,2,1,0,0,0,0,0,1,1,0.00125,0,0
0,0,1,0,0,0,0,0,1,7,0.00125,1,0
1,1,1,0,5,1,0,0,1,7,0.02875,1,1
1,0,1,0,6,0,0,0,1,6,0.008749999999999999,1,0
1,0,0,0,2,0,0,0,0,4,0.0025,0,0
1,1,1,0,4,0,0,0,1,9,0.00125,1,1
1,1,1,0,1,0,0,0,0,4,0.005,0,0
1,1,0,0,1,0,0,0,1,2,0.00125,1,1
1,1,0,0,0,0,0,0,1,2,0.0025,0,0
1,1,1,0,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,8,0,0,0,1,6,0.00125,1,1
1,0,0,1,0,0,0,0,0,2,0.00125,0,0
1,1,0,1,0,0,0,0,0,1,0.0,0,0
1,1,1,0,4,0,0,0,1,2,0.0025,0,0
0,1,1,0,4,0,0,0,1,5,0.00375,0,0
1,0,0,1,1,0,0,0,0,4,0.0025,1,1
1,0,0,1,2,1,2,0,1,9,0.007500000000000001,1,1
1,0,0,1,0,0,0,0,1,4,0.00375,1,1
1,2,1,0,11,0,0,0,1,6,0.17625000000000002,0,0
1,2,0,1,0,0,0,0,1,7,0.015,0,0
1,1,0,0,0,0,0,0,1,1,0.007500000000000001,0,0
0,1,1,0,3,0,0,0,1,7,0.036250000000000004,0,0
1,1,0,1,0,0,0,0,0,1,0.007500000000000001,0,0
1,0,1,0,1,0,1,0,1,9,0.00625,1,1
1,1,0,1,2,0,0,0,0,3,0.00125,0,0
1,0,1,0,0,0,0,0,1,5,0.00125,1,1
1,1,1,0,22,1,0,0,1,9,0.00125,1,1
0,0,0,0,0,0,0,0,0,4,0.0025,0,0
1,2,1,0,0,0,0,0,0,1,0.00125,0,0
1,1,0,0,0,0,0,0,1,1,0.0025,0,0
1,0,0,1,0,2,0,0,1,4,0.0025,0,0
0,0,1,0,1,0,0,0,0,5,0.00125,1,1
0,1,1,0,1,0,0,0,0,2,0.00125,0,0
1,2,0,0,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,2,0,0,0,1,6,0.00125,0,0
1,1,1,0,3,0,0,0,1,2,0.0025,1,1
0,1,1,0,0,0,0,0,0,2,0.0025,0,0
1,1,1,0,0,0,0,0,1,3,0.00125,0,0
1,1,0,0,3,0,0,0,0,7,0.00125,0,0
1,1,1,0,17,0,0,0,1,10,0.00625,1,1
1,0,1,0,1,0,0,0,1,1,0.00125,1,1
1,1,1,0,7,0,0,0,1,6,0.0025,0,0
1,0,1,0,0,1,0,0,1,3,0.00125,0,0
1,1,0,1,8,0,0,0,1,4,0.00375,0,0
1,1,1,0,14,0,0,0,1,7,0.00125,1,1
1,1,1,0,0,0,0,0,0,5,0.00125,0,0
0,1,0,1,1,0,0,0,0,3,0.00125,1,1
1,1,1,0,5,0,0,0,0,8,0.007500000000000001,1,1
1,1,1,0,16,0,1,0,1,10,0.022500000000000003,0,0
1,1,0,1,1,0,0,0,0,3,0.00125,1,1
0,1,0,0,0,0,0,0,0,1,0.00125,1,1
1,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,2,0,1,2,0,0,0,1,4,0.00125,0,0
1,0,1,0,3,0,0,0,0,6,0.00375,1,1
0,0,1,0,1,0,0,0,1,3,0.0025,0,0
1,1,0,1,2,0,0,0,0,2,0.00125,1,0
1,1,1,0,13,0,0,0,1,8,0.007500000000000001,1,1
1,1,0,0,0,0,0,0,1,1,0.0025,0,0
1,0,0,0,0,0,0,0,1,3,0.0025,1,1
1,1,1,0,20,0,0,1,1,8,0.0025,0,0
1,0,1,0,3,1,1,0,1,8,0.00125,1,1
1,2,1,0,25,0,0,1,1,10,0.008749999999999999,1,1
1,0,1,0,1,1,0,0,0,7,0.0025,1,1
1,2,1,0,9,0,0,1,0,8,0.04875,1,1
1,1,0,1,5,0,0,0,1,4,0.045000000000000005,1,1
1,2,1,0,4,0,0,0,0,7,0.035,1,1
1,1,1,0,4,0,0,0,0,2,0.0025,0,0
1,2,0,1,4,0,0,0,0,1,0.00125,1,0
1,1,1,0,1,0,0,0,1,4,0.007500000000000001,1,1
1,1,1,0,2,0,0,0,0,4,0.00125,0,0
1,1,1,0,6,0,0,0,1,5,0.026250000000000002,1,1
1,1,0,0,3,0,0,0,1,2,0.0025,0,0
1,2,0,1,0,0,0,0,1,1,0.0025,0,0
1,0,1,0,1,1,0,0,0,7,0.00125,1,1
1,1,0,1,4,0,0,0,0,7,0.3675,1,1
0,1,0,1,1,0,0,0,0,2,0.01375,1,1
1,0,1,0,1,1,0,0,1,8,0.00375,0,0
1,0,1,0,1,1,1,0,1,9,0.00375,1,1
1,0,0,1,3,0,2,0,1,4,0.0025,1,1
1,0,1,0,4,0,1,0,0,8,0.0025,1,1
1,1,0,1,1,0,0,0,1,2,0.00125,0,0
1,0,1,0,5,0,1,0,1,5,0.0025,1,1
1,0,0,1,0,0,0,0,1,4,0.0,0,0
1,1,0,1,0,0,0,0,1,1,0.0025,0,0
1,0,1,0,7,1,1,0,0,9,0.0025,0,0
0,0,0,1,0,0,0,0,0,5,0.00125,0,0
1,0,1,0,1,0,0,0,1,3,0.0025,1,1
1,1,1,0,9,0,0,0,0,8,0.0025,0,0
1,1,1,0,5,0,0,0,1,4,0.0025,1,1
0,0,0,1,1,0,0,0,1,6,0.0025,0,0
1,0,1,0,0,0,0,0,1,9,0.012499999999999999,1,1
1,1,1,0,25,0,3,0,0,8,0.1475,1,1
1,0,1,0,0,0,0,0,1,4,0.00375,0,0
1,1,1,0,13,0,0,0,1,8,0.0025,1,1
1,1,0,0,0,0,0,0,1,1,0.007500000000000001,0,0
0,1,1,0,4,0,0,0,1,3,0.00125,0,0
1,1,0,1,0,0,0,0,1,2,0.02875,0,0
0,2,1,0,0,0,0,0,1,1,0.00375,0,0
1,0,1,0,3,1,0,1,1,9,0.0425,0,0
0,0,1,0,1,0,0,0,0,2,0.0025,0,0
1,0,0,1,1,0,1,0,1,8,0.025,1,1
1,1,0,1,3,0,0,0,1,4,0.00125,0,0
1,0,1,0,6,1,3,0,1,10,0.17,1,1
1,1,0,0,4,0,0,0,1,3,0.0025,1,1
1,1,1,0,1,0,0,0,1,3,0.00375,0,0
1,1,0,1,1,0,0,0,1,1,0.0025,1,0
1,1,1,0,1,0,0,0,1,7,0.0025,0,0
1,0,0,0,3,0,0,0,1,6,0.1225,1,1
1,2,1,0,3,0,0,0,1,2,0.0025,0,0
1,0,0,1,1,0,0,0,0,4,0.00125,1,1
1,1,1,0,4,0,0,0,1,5,0.13625,0,0
0,1,0,1,1,0,0,0,1,3,0.00125,1,1
0,1,1,0,1,0,0,0,1,5,0.225,0,0
1,1,0,0,0,0,0,0,0,1,0.00125,0,0
1,0,1,0,9,0,0,0,1,7,0.015,1,1
1,0,0,1,0,0,0,0,1,10,0.035,1,1
1,2,0,1,1,0,0,0,1,1,0.005,1,1
1,0,0,0,1,0,0,0,0,1,0.00125,0,0
0,2,0,0,1,0,0,0,0,2,0.00125,0,0
1,1,1,0,3,0,0,0,0,6,0.0025,1,1
1,1,1,0,3,0,0,0,1,1,0.00375,1,1
1,1,1,0,5,0,0,0,0,3,0.00125,1,1
1,1,0,0,0,0,0,0,0,1,0.005,1,1
0,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,1,0,0,0,0,0,1,2,0.00125,1,1
0,1,0,1,3,1,0,0,0,4,0.0575,0,0
0,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,0,0,1,0,0,0,0,1,2,0.0025,0,0
1,1,0,0,1,0,0,0,1,2,0.01125,0,0
1,1,0,0,1,0,0,0,1,5,0.0025,0,0
1,1,1,0,6,1,0,0,0,7,0.045000000000000005,1,1
1,0,1,0,1,0,0,0,1,7,0.0,1,1
1,1,1,0,2,0,0,0,1,2,0.012499999999999999,1,1
1,0,1,0,0,0,0,0,0,2,0.0025,0,0
1,2,0,1,1,0,0,0,1,5,0.005,0,0
1,1,1,0,4,0,0,0,0,2,0.00125,1,1
0,2,0,1,1,0,0,0,1,1,0.0025,1,1
1,2,1,0,3,0,0,0,1,1,0.00125,1,1
1,0,1,0,2,0,0,0,1,9,0.00125,1,1
1,1,1,0,19,0,0,0,1,10,0.018750000000000003,1,1
1,2,1,0,3,0,0,0,0,9,0.27625,0,0
1,1,0,1,2,0,0,0,1,3,0.0025,0,0
1,1,1,0,0,0,0,0,0,1,0.0025,0,0
1,1,1,0,10,0,0,0,0,7,0.0025,1,1
1,1,1,0,1,0,0,0,1,2,0.005,0,0
0,2,0,0,0,0,0,0,0,1,0.0,0,0
1,1,0,0,0,0,0,0,0,1,0.0025,0,0
1,1,0,0,1,0,0,0,1,3,0.16125,0,0
0,1,0,1,1,0,0,0,0,1,0.00125,0,0
0,1,0,0,0,0,0,0,0,2,0.00125,1,1
1,1,1,0,14,0,0,0,1,9,0.00375,1,1
1,0,1,0,2,0,0,0,1,7,0.0025,0,0
1,1,1,0,5,0,0,0,1,10,0.005,1,1
1,1,0,0,0,0,0,0,0,4,0.0025,0,0
1,0,0,1,1,0,0,0,1,5,0.0025,0,0
1,0,1,0,1,0,0,0,1,8,0.13625,0,0
1,0,1,0,2,0,0,0,0,2,0.00125,1,1
1,0,1,0,6,0,1,1,1,7,0.00375,1,1
0,0,0,1,0,0,0,0,1,6,0.00125,0,0
1,0,0,1,0,0,0,0,1,4,0.0025,0,0
1,1,1,0,1,0,0,0,0,5,0.0025,1,1
1,1,1,0,0,0,0,0,1,5,0.0025,1,1
1,1,1,0,7,0,0,0,1,7,0.09875,1,1
1,1,0,1,2,0,0,0,1,1,0.00125,0,0
1,1,0,1,5,0,0,0,1,1,0.0025,0,0
1,0,0,1,0,0,0,0,0,3,0.00375,0,0
0,0,0,1,0,0,1,0,0,5,0.0025,1,1
1,2,1,0,0,0,0,0,1,1,0.0025,0,0
1,1,1,0,10,0,0,0,1,6,0.0025,1,1
1,0,0,1,0,0,0,0,0,3,0.0025,0,0
0,0,0,0,0,0,0,0,0,7,0.00125,1,1
1,0,1,0,2,0,0,0,1,6,0.008749999999999999,1,1
1,1,0,0,1,0,0,0,0,1,0.01,0,0
1,1,1,0,5,0,0,0,0,8,0.025,1,1
1,1,1,0,10,1,0,0,1,7,0.030000000000000002,1,1
1,2,1,0,4,0,0,0,0,5,0.09875,1,1
1,0,0,1,2,0,0,0,0,5,0.0175,1,1
1,0,1,0,0,0,0,0,0,4,0.00125,1,1
0,0,1,0,0,0,0,0,1,4,0.0025,0,0
1,2,1,0,6,0,0,0,0,1,0.0025,1,1
1,1,1,0,0,0,0,0,1,1,0.00375,0,0
0,0,1,0,6,0,0,0,0,7,0.022500000000000003,0,0
1,1,1,0,1,0,0,0,0,1,0.012499999999999999,0,0
1,1,0,1,8,0,0,0,1,9,0.00125,1,1
1,0,1,0,1,0,0,0,0,7,0.00125,1,1
1,0,0,0,0,0,0,0,1,3,0.00125,0,0
1,1,1,0,4,0,0,0,0,4,0.0025,1,1
0,1,1,0,3,0,0,0,1,4,0.03375,0,0
1,0,1,0,2,0,0,0,1,7,0.008749999999999999,1,1
1,1,0,1,8,0,0,1,1,4,0.00375,1,0
1,1,1,0,6,0,0,0,1,10,0.05,1,1
1,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,0,1,0,0,1,0,0,1,8,0.00125,1,1
0,0,1,0,0,0,0,0,0,3,0.00125,0,0
1,1,0,0,2,0,0,0,1,1,0.060000000000000005,0,0
1,1,1,0,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,6,0,0,0,1,5,0.00375,1,1
1,2,1,0,17,0,0,0,0,4,0.00125,0,0
1,1,0,0,20,0,0,0,1,3,0.00375,1,1
1,0,0,1,2,0,0,0,1,6,0.00125,0,0
1,0,1,0,2,0,0,0,0,7,0.007500000000000001,0,0
1,1,1,0,5,0,0,0,1,4,0.00125,0,0
1,2,0,0,0,0,0,0,0,1,0.00125,0,0
1,0,0,0,1,1,0,0,1,5,0.0025,1,1
1,1,0,0,1,0,0,0,0,1,0.00125,0,0
1,1,1,0,1,0,0,0,1,6,0.00625,0,0
1,1,1,0,2,0,0,0,1,6,0.0475,0,0
1,0,0,0,1,0,0,0,0,7,0.0025,1,1
1,1,0,1,6,0,0,0,1,3,0.0,0,0
1,0,1,0,2,0,0,0,1,5,0.07375,0,0
1,1,1,0,0,0,0,0,1,10,0.00125,0,0
1,1,1,0,17,0,1,0,0,7,0.00375,1,1
1,1,1,0,1,0,0,0,1,5,0.0025,0,0
1,1,1,0,6,0,0,0,1,9,0.00125,1,1
1,2,0,1,1,0,0,0,1,1,0.00125,0,0
1,2,0,0,0,0,0,0,0,1,0.0025,0,0
1,2,0,0,0,0,0,0,1,1,0.0025,1,1
0,2,1,0,0,0,0,0,1,1,0.0025,0,0
1,0,0,1,3,0,2,1,0,4,0.0025,0,0
1,2,0,0,1,0,0,0,1,2,0.0025,1,1
1,0,0,0,0,0,0,0,1,3,0.00375,0,0
0,2,1,0,5,0,0,0,1,1,0.0025,0,0
1,1,1,0,16,0,0,0,1,5,0.00125,1,1
1,1,0,0,0,0,0,0,1,2,0.00375,1,1
0,0,1,0,5,0,0,0,0,7,0.060000000000000005,1,1
1,1,0,1,0,0,0,0,1,1,0.00125,0,0
1,1,1,0,1,0,0,0,1,2,0.008749999999999999,0,0
1,1,1,0,3,0,0,0,0,3,0.0,1,1
1,1,1,0,13,1,0,1,0,8,0.00125,1,1
1,2,1,0,2,0,0,0,0,1,0.00125,0,0
1,1,0,1,1,0,0,0,1,1,0.018750000000000003,0,0
1,1,0,1,5,0,0,0,0,4,0.01625,0,0
1,0,0,0,1,0,0,0,1,2,0.00125,0,0
1,2,0,1,2,0,0,0,1,1,0.0025,0,0
1,1,1,0,1,0,0,0,0,10,0.0025,1,1
1,1,1,0,0,0,0,0,0,1,0.0025,1,1
0,2,0,1,0,0,0,0,0,1,0.00125,0,0
0,0,1,0,0,0,0,0,0,5,0.0025,0,0
1,2,1,0,17,0,0,0,1,10,0.0325,1,1
1,0,1,0,1,0,0,0,1,3,0.0025,1,1
1,1,1,0,0,0,0,0,1,1,0.00375,0,0
0,1,0,1,0,0,0,0,0,1,0.0025,0,0
1,1,0,1,2,0,0,0,0,2,0.007500000000000001,1,1
1,1,1,0,2,0,0,0,0,2,0.0025,0,0
1,1,1,0,4,0,0,0,0,5,0.00375,1,1
1,0,0,0,0,0,0,0,0,3,0.00125,0,0
0,1,1,0,0,0,0,0,1,8,0.00375,0,0
0,0,1,0,4,0,0,0,1,7,0.00125,1,1
0,2,0,1,30,0,0,0,0,6,0.005,1,1
1,1,1,0,4,0,0,0,1,3,0.00125,0,0
1,1,1,0,2,0,0,0,1,3,0.0025,1,0
0,1,0,1,0,0,0,0,1,1,0.0025,0,0
1,1,0,0,0,0,0,0,1,1,0.00375,0,0
1,2,0,1,0,0,0,0,1,1,0.00125,0,0
1,2,1,0,2,0,0,0,1,3,0.00125,0,0
1,2,1,0,19,0,0,0,1,7,0.1475,0,0
1,0,1,0,5,0,0,0,1,8,0.025,1,1
1,0,1,0,0,0,0,0,1,10,0.0025,1,1
1,0,1,0,0,0,0,0,1,3,0.0025,1,1
1,1,1,0,2,0,0,0,1,5,0.026250000000000002,0,0
0,2,0,1,4,0,0,0,1,5,0.005,0,0
1,1,0,1,1,0,0,0,1,3,0.00125,1,1
1,1,1,0,8,0,0,0,1,10,0.0025,1,1
1,1,0,1,3,0,0,0,1,1,0.00125,0,0
1,1,1,0,1,0,0,0,1,1,0.0025,0,0
1,1,1,0,10,0,0,0,1,3,0.0025,1,1
1,1,0,0,0,0,0,0,1,4,0.0025,0,0
1,2,0,1,2,0,0,0,0,1,0.00125,0,0
1,1,0,1,1,0,0,0,0,6,0.00125,0,0
1,0,0,1,0,0,0,0,1,4,0.00125,0,0
0,0,1,0,1,0,0,0,1,6,0.0025,1,1
1,1,0,0,0,0,0,0,0,1,0.0025,0,0
1,2,0,1,0,0,0,0,1,1,0.00125,0,0
1,2,1,0,1,0,0,0,1,3,0.025,1,1
1,2,0,1,2,0,0,0,1,1,0.01625,0,0
1,1,0,1,6,0,0,0,0,5,0.035,0,0
1,0,1,0,1,2,0,0,0,2,0.0,1,1
1,1,0,0,0,0,0,0,0,2,0.0025,0,0
1,1,1,0,0,0,0,0,1,1,0.0,0,0
0,2,0,0,0,0,0,0,0,1,0.00125,0,0
1,1,1,0,9,1,0,0,1,10,1.0,1,1
1,0,0,1,2,0,0,0,0,8,0.01625,0,0
1,0,0,1,0,0,0,0,0,5,0.00125,1,1
1,1,1,0,18,0,0,2,0,9,0.0025,0,0
0,1,0,1,5,0,0,0,1,10,0.01,1,1
1,0,1,0,1,0,0,0,1,6,0.00125,1,1
0,0,1,0,0,0,0,0,1,8,0.0,0,0
1,2,0,1,8,0,0,0,1,2,0.015,0,0
1,2,1,0,7,0,0,0,1,2,0.00125,0,0
1,1,0,1,3,0,0,0,1,1,0.0025,0,0
0,0,0,1,2,0,0,0,1,7,0.00375,0,0
1,0,0,0,0,0,0,0,1,6,0.00125,1,1
0,0,1,0,3,0,0,0,1,5,0.00125,1,1
1,2,0,1,3,0,0,0,0,1,0.00375,1,1
1,0,0,1,4,2,0,0,0,10,0.0025,0,0
1,1,0,1,1,0,0,0,0,1,0.0025,0,0
1,0,0,0,1,0,0,0,1,5,0.33375,0,0
0,0,0,1,0,0,0,0,0,3,0.0,0,0
0,1,0,1,1,0,0,0,1,2,0.00375,0,0
1,0,1,0,0,0,0,0,0,3,0.00625,1,1
